"cty","dist","vil","vil.pay"
"新北市","雙溪區","牡丹里",64.5
"新北市","雙溪區","三貂里",97
"新北市","雙溪區","平林里",69.5
"新北市","雙溪區","上林里",59.2
"新北市","雙溪區","外柑里",55.6
"新北市","雙溪區","長源里",52
"新北市","雙溪區","泰平里",73.1
"新北市","貢寮區","貢寮里",62.3
"新北市","貢寮區","雙玉里",69.4
"新北市","貢寮區","龍崗里",62
"新北市","貢寮區","吉林里",64.1
"新北市","貢寮區","龍門里",60.3
"新北市","貢寮區","福隆里",58.2
"新北市","貢寮區","福連里",61.8
"新北市","貢寮區","仁里里",63.9
"新北市","貢寮區","真理里",56.9
"新北市","貢寮區","美豐里",60.9
"新北市","貢寮區","和美里",57.9
"新北市","金山區","和平里",69
"新北市","金山區","大同里",65.3
"新北市","金山區","豐漁里",55.3
"新北市","金山區","磺港里",54.7
"新北市","金山區","美田里",64.7
"新北市","金山區","五湖里",66.2
"新北市","金山區","重和里",75
"新北市","金山區","兩湖里",54.7
"新北市","金山區","六股里",60.6
"新北市","金山區","三界里",55
"新北市","金山區","清泉里",59.3
"新北市","金山區","西湖里",71.3
"新北市","金山區","萬壽里",59.9
"新北市","金山區","永興里",54.3
"新北市","金山區","金美里",60.3
"新北市","萬里區","萬里里",62.2
"新北市","萬里區","龜吼里",73.3
"新北市","萬里區","野柳里",62.3
"新北市","萬里區","大鵬里",57.9
"新北市","萬里區","磺潭里",70.5
"新北市","萬里區","雙興里",99.1
"新北市","萬里區","溪底里",65.5
"新北市","萬里區","崁腳里",64
"新北市","萬里區","中幅里",64.3
"新北市","萬里區","北基里",55.5
"新北市","淡水區","草東里",83
"新北市","淡水區","長庚里",78.4
"新北市","淡水區","清文里",69.8
"新北市","淡水區","鄧公里",137
"新北市","淡水區","永吉里",73.7
"新北市","淡水區","協元里",71
"新北市","淡水區","民安里",86.7
"新北市","淡水區","新生里",97.2
"新北市","淡水區","文化里",94.2
"新北市","淡水區","油車里",82.1
"新北市","淡水區","沙崙里",75.9
"新北市","淡水區","水碓里",78.5
"新北市","淡水區","北投里",94.3
"新北市","淡水區","崁頂里",100.4
"新北市","淡水區","屯山里",68
"新北市","淡水區","中和里",74.3
"新北市","淡水區","水源里",75.6
"新北市","淡水區","忠寮里",79.5
"新北市","淡水區","樹興里",101.9
"新北市","淡水區","埤島里",80.5
"新北市","淡水區","興仁里",98.1
"新北市","淡水區","義山里",65.8
"新北市","淡水區","蕃薯里",94.1
"新北市","淡水區","忠山里",69.8
"新北市","淡水區","賢孝里",71.7
"新北市","淡水區","竿蓁里",107.3
"新北市","淡水區","坪頂里",93.2
"新北市","淡水區","八勢里",132.9
"新北市","淡水區","竹圍里",94.1
"新北市","淡水區","中興里",74.2
"新北市","淡水區","福德里",118.3
"新北市","淡水區","民生里",92.3
"新北市","淡水區","新興里",85.2
"新北市","淡水區","新義里",72.1
"新北市","淡水區","新春里",98.2
"新北市","淡水區","新民里",102
"新北市","淡水區","正德里",87.3
"新北市","淡水區","北新里",96.9
"新北市","淡水區","幸福里",73.6
"新北市","淡水區","學府里",77.9
"新北市","淡水區","民權里",91.6
"新北市","淡水區","大庄里",89.4
"新北市","汐止區","仁德里",74.8
"新北市","汐止區","義民里",72.6
"新北市","汐止區","禮門里",82.3
"新北市","汐止區","智慧里",99.3
"新北市","汐止區","信望里",89.2
"新北市","汐止區","橋東里",81.9
"新北市","汐止區","茄苳里",69.7
"新北市","汐止區","保安里",68.1
"新北市","汐止區","保長里",71.2
"新北市","汐止區","鄉長里",72
"新北市","汐止區","江北里",72.6
"新北市","汐止區","烘內里",90.4
"新北市","汐止區","拱北里",65.6
"新北市","汐止區","樟樹里",64.5
"新北市","汐止區","北峰里",66.6
"新北市","汐止區","北山里",90.3
"新北市","汐止區","八連里",64.3
"新北市","汐止區","白雲里",98.3
"新北市","汐止區","橫科里",84.7
"新北市","汐止區","東山里",70.1
"新北市","汐止區","新昌里",85.2
"新北市","汐止區","秀峰里",74.1
"新北市","汐止區","復興里",114.7
"新北市","汐止區","長安里",66
"新北市","汐止區","福山里",123.3
"新北市","汐止區","宜興里",105
"新北市","汐止區","中興里",75.8
"新北市","汐止區","湖光里",105.7
"新北市","汐止區","厚德里",80.9
"新北市","汐止區","忠孝里",78.8
"新北市","汐止區","文化里",85
"新北市","汐止區","自強里",95.4
"新北市","汐止區","金龍里",79.1
"新北市","汐止區","福德里",78.7
"新北市","汐止區","興福里",83.8
"新北市","汐止區","康福里",89.7
"新北市","汐止區","忠山里",160.9
"新北市","汐止區","環河里",71.5
"新北市","汐止區","東勢里",143.9
"新北市","汐止區","山光里",75.6
"新北市","汐止區","大同里",80.7
"新北市","汐止區","崇德里",86.6
"新北市","汐止區","湖興里",118.1
"新北市","汐止區","長青里",149
"新北市","汐止區","福安里",105.4
"新北市","汐止區","秀山里",120
"新北市","汐止區","建成里",90.9
"新北市","汐止區","城中里",94.7
"新北市","汐止區","湖蓮里",128
"新北市","汐止區","保新里",69.6
"新北市","三芝區","八賢里",59.3
"新北市","三芝區","埔頭里",60.3
"新北市","三芝區","古庄里",67
"新北市","三芝區","新庄里",57.4
"新北市","三芝區","埔坪里",61.3
"新北市","三芝區","茂長里",64.5
"新北市","三芝區","橫山里",62.2
"新北市","三芝區","錫板里",66.2
"新北市","三芝區","後厝里",88.2
"新北市","三芝區","福德里",96.1
"新北市","三芝區","圓山里",94.8
"新北市","三芝區","店子里",62.3
"新北市","三芝區","興華里",84.3
"新北市","石門區","德茂里",53.8
"新北市","石門區","富基里",59.5
"新北市","石門區","老梅里",75.2
"新北市","石門區","山溪里",63.7
"新北市","石門區","石門里",66.5
"新北市","石門區","尖鹿里",62.2
"新北市","石門區","乾華里",60.4
"新北市","石門區","茂林里",75.4
"新北市","石門區","草里里",59.1
"新北市","八里區","龍源里",90.7
"新北市","八里區","米倉里",76.4
"新北市","八里區","大崁里",80.3
"新北市","八里區","埤頭里",72.8
"新北市","八里區","頂罟里",72
"新北市","八里區","舊城里",69.2
"新北市","八里區","訊塘里",70.7
"新北市","八里區","荖阡里",71.8
"新北市","八里區","下罟里",72.6
"新北市","八里區","長坑里",61.1
"新北市","永和區","下溪里",95.2
"新北市","永和區","中溪里",98.5
"新北市","永和區","上溪里",93.9
"新北市","永和區","後溪里",105.1
"新北市","永和區","頂溪里",101.4
"新北市","永和區","網溪里",92.4
"新北市","永和區","復興里",91.7
"新北市","永和區","竹林里",94.6
"新北市","永和區","中興里",98.2
"新北市","永和區","店街里",114.2
"新北市","永和區","潭墘里",113.8
"新北市","永和區","水源里",93.6
"新北市","永和區","秀朗里",80.7
"新北市","永和區","大同里",71.3
"新北市","永和區","永成里",70.4
"新北市","永和區","福和里",109.7
"新北市","永和區","豫溪里",97.6
"新北市","永和區","上林里",103.5
"新北市","永和區","新<ed><U+00AE><U+00BF><ed><U+00BE><U+00B4>里",94.1
"新北市","永和區","和平里",102.5
"新北市","永和區","仁愛里",97.5
"新北市","永和區","前溪里",99.7
"新北市","永和區","永興里",87.9
"新北市","永和區","永安里",115
"新北市","永和區","雙和里",98.9
"新北市","永和區","得和里",101.6
"新北市","永和區","大新里",101.9
"新北市","永和區","桂林里",98.6
"新北市","永和區","勵行里",81.6
"新北市","永和區","光復里",88
"新北市","永和區","光明里",96.6
"新北市","永和區","信義里",103.4
"新北市","永和區","正興里",95.1
"新北市","永和區","忠義里",66.2
"新北市","永和區","新生里",70.7
"新北市","永和區","河堤里",111.2
"新北市","永和區","民治里",89.2
"新北市","永和區","智光里",78.1
"新北市","永和區","秀和里",103.4
"新北市","永和區","潭安里",99.3
"新北市","永和區","永貞里",103.9
"新北市","永和區","福林里",89
"新北市","永和區","安和里",101
"新北市","永和區","文化里",87
"新北市","永和區","民權里",101.7
"新北市","永和區","民生里",91.9
"新北市","永和區","永福里",104.9
"新北市","永和區","河濱里",105.3
"新北市","永和區","永元里",92.4
"新北市","永和區","秀成里",92.5
"新北市","永和區","秀林里",89.3
"新北市","永和區","秀得里",95
"新北市","永和區","民族里",103.5
"新北市","永和區","民本里",103.2
"新北市","永和區","民樂里",115.7
"新北市","永和區","協和里",82
"新北市","永和區","保平里",97.9
"新北市","永和區","保安里",118
"新北市","永和區","民富里",82.6
"新北市","永和區","秀元里",88
"新北市","永和區","永樂里",97.1
"新北市","永和區","保順里",124.3
"宜蘭縣","宜蘭市","南門里",80.5
"宜蘭縣","宜蘭市","大道里",64.7
"宜蘭縣","宜蘭市","建軍里",76.3
"宜蘭縣","宜蘭市","民族里",84.1
"宜蘭縣","宜蘭市","思源里",98.1
"宜蘭縣","宜蘭市","負郭里",83.7
"宜蘭縣","宜蘭市","神農里",87.7
"宜蘭縣","宜蘭市","和睦里",73.6
"宜蘭縣","宜蘭市","昇平里",71.5
"宜蘭縣","宜蘭市","民生里",65.1
"宜蘭縣","宜蘭市","新興里",72
"宜蘭縣","宜蘭市","大東里",70.8
"宜蘭縣","宜蘭市","民權里",78.7
"宜蘭縣","宜蘭市","慈安里",67.6
"宜蘭縣","宜蘭市","新民里",77.2
"宜蘭縣","宜蘭市","東門里",90.4
"宜蘭縣","宜蘭市","中正里",72.3
"宜蘭縣","宜蘭市","小東里",67.4
"宜蘭縣","宜蘭市","菜園里",73.2
"宜蘭縣","宜蘭市","孝廉里",65.7
"宜蘭縣","宜蘭市","中山里",65.9
"宜蘭縣","宜蘭市","北門里",65
"宜蘭縣","宜蘭市","西門里",70.4
"宜蘭縣","宜蘭市","鄂王里",75.2
"宜蘭縣","宜蘭市","慶和里",65
"宜蘭縣","宜蘭市","凱旋里",74.7
"宜蘭縣","宜蘭市","南津里",87.7
"宜蘭縣","宜蘭市","建業里",107.1
"宜蘭縣","宜蘭市","南橋里",94.2
"宜蘭縣","宜蘭市","進士里",86
"宜蘭縣","宜蘭市","茭白里",65.5
"宜蘭縣","宜蘭市","新生里",64.6
"宜蘭縣","宜蘭市","梅洲里",64.8
"宜蘭縣","宜蘭市","北津里",70.4
"宜蘭縣","宜蘭市","東村里",80.9
"宜蘭縣","宜蘭市","延平里",84.5
"宜蘭縣","宜蘭市","黎明里",79.2
"宜蘭縣","宜蘭市","七張里",69.3
"宜蘭縣","宜蘭市","復興里",81.3
"宜蘭縣","宜蘭市","文化里",87.4
"宜蘭縣","頭城鎮","石城里",58.1
"宜蘭縣","頭城鎮","大里里",56
"宜蘭縣","頭城鎮","大溪里",55.8
"宜蘭縣","頭城鎮","更新里",61.4
"宜蘭縣","頭城鎮","合興里",53
"宜蘭縣","頭城鎮","外澳里",83.6
"宜蘭縣","頭城鎮","港口里",64
"宜蘭縣","頭城鎮","武營里",72.3
"宜蘭縣","頭城鎮","城東里",66.1
"宜蘭縣","頭城鎮","城西里",62.9
"宜蘭縣","頭城鎮","城南里",73.5
"宜蘭縣","頭城鎮","城北里",72.3
"宜蘭縣","頭城鎮","大坑里",56.3
"宜蘭縣","頭城鎮","竹安里",59.9
"宜蘭縣","頭城鎮","新建里",70.3
"宜蘭縣","頭城鎮","拔雅里",69.9
"宜蘭縣","頭城鎮","福成里",62.2
"宜蘭縣","頭城鎮","金面里",62.1
"宜蘭縣","頭城鎮","金盈里",66
"宜蘭縣","頭城鎮","頂埔里",63.5
"宜蘭縣","頭城鎮","下埔里",62.9
"宜蘭縣","頭城鎮","中崙里",58.6
"宜蘭縣","頭城鎮","二城里",56.1
"宜蘭縣","頭城鎮","龜山里",57.1
"宜蘭縣","礁溪鄉","大忠村",73.2
"宜蘭縣","礁溪鄉","大義村",61.6
"宜蘭縣","礁溪鄉","二龍村",67.8
"宜蘭縣","礁溪鄉","德陽村",77.8
"宜蘭縣","礁溪鄉","白雲村",61.3
"宜蘭縣","礁溪鄉","玉石村",71.8
"宜蘭縣","礁溪鄉","六結村",81.1
"宜蘭縣","礁溪鄉","時潮村",63.5
"宜蘭縣","礁溪鄉","林美村",62.8
"宜蘭縣","礁溪鄉","三民村",57.8
"宜蘭縣","礁溪鄉","玉田村",68.2
"宜蘭縣","礁溪鄉","白鵝村",65.9
"宜蘭縣","礁溪鄉","玉光村",69
"宜蘭縣","礁溪鄉","光武村",75.2
"宜蘭縣","礁溪鄉","匏崙村",60.6
"宜蘭縣","礁溪鄉","二結村",71.7
"宜蘭縣","礁溪鄉","吳沙村",71.8
"宜蘭縣","礁溪鄉","龍潭村",64.3
"宜蘭縣","壯圍鄉","東港村",55.1
"宜蘭縣","壯圍鄉","復興村",56.1
"宜蘭縣","壯圍鄉","吉祥村",68.2
"宜蘭縣","壯圍鄉","新南村",66
"宜蘭縣","壯圍鄉","美福村",70.7
"宜蘭縣","壯圍鄉","大福村",58.8
"宜蘭縣","壯圍鄉","新社村",65.9
"宜蘭縣","壯圍鄉","忠孝村",68.1
"宜蘭縣","壯圍鄉","功勞村",75.4
"宜蘭縣","壯圍鄉","永鎮村",63
"宜蘭縣","壯圍鄉","過嶺村",60.5
"宜蘭縣","壯圍鄉","美城村",72.5
"宜蘭縣","壯圍鄉","古亭村",66.5
"宜蘭縣","壯圍鄉","古結村",72.5
"宜蘭縣","員山鄉","員山村",82
"宜蘭縣","員山鄉","尚德村",71.2
"宜蘭縣","員山鄉","內城村",58.7
"宜蘭縣","員山鄉","惠好村",70.7
"宜蘭縣","員山鄉","深溝村",71.1
"宜蘭縣","員山鄉","蓁巷村",63
"宜蘭縣","員山鄉","七賢村",73.5
"宜蘭縣","員山鄉","永和村",64.1
"宜蘭縣","員山鄉","枕山村",70.8
"宜蘭縣","員山鄉","頭分村",66
"宜蘭縣","員山鄉","同樂村",62.4
"宜蘭縣","員山鄉","湖東村",62
"宜蘭縣","員山鄉","湖西村",84.9
"宜蘭縣","員山鄉","逸仙村",75.4
"宜蘭縣","員山鄉","湖北村",62.2
"宜蘭縣","員山鄉","中華村",53.6
"宜蘭縣","羅東鎮","成功里",75.7
"宜蘭縣","羅東鎮","北成里",96.3
"宜蘭縣","羅東鎮","仁愛里",83.6
"宜蘭縣","羅東鎮","竹林里",74.7
"宜蘭縣","羅東鎮","賢文里",75.6
"宜蘭縣","羅東鎮","東安里",79.8
"宜蘭縣","羅東鎮","新<U+7FA3>里",68.6
"宜蘭縣","羅東鎮","羅莊里",79.6
"宜蘭縣","羅東鎮","仁德里",76.9
"宜蘭縣","羅東鎮","漢民里",73.1
"宜蘭縣","羅東鎮","西安里",73.3
"宜蘭縣","羅東鎮","信義里",85.4
"宜蘭縣","羅東鎮","公正里",88.5
"宜蘭縣","羅東鎮","大新里",91.4
"宜蘭縣","羅東鎮","南昌里",81.3
"宜蘭縣","羅東鎮","集祥里",83
"宜蘭縣","羅東鎮","南豪里",68.1
"宜蘭縣","羅東鎮","樹林里",89.6
"宜蘭縣","羅東鎮","維揚里",78
"宜蘭縣","羅東鎮","開明里",71.4
"宜蘭縣","羅東鎮","中山里",69.8
"宜蘭縣","羅東鎮","仁和里",65.4
"宜蘭縣","羅東鎮","國華里",83.9
"宜蘭縣","五結鄉","五結村",68.7
"宜蘭縣","五結鄉","協和村",73
"宜蘭縣","五結鄉","大吉村",65.6
"宜蘭縣","五結鄉","福興村",70.1
"宜蘭縣","五結鄉","三興村",71.3
"宜蘭縣","五結鄉","鎮安村",70.6
"宜蘭縣","五結鄉","中興村",69.5
"宜蘭縣","五結鄉","四結村",81.7
"宜蘭縣","五結鄉","上四村",65.7
"宜蘭縣","五結鄉","二結村",80.1
"宜蘭縣","五結鄉","利澤村",61.6
"宜蘭縣","五結鄉","季新村",60.2
"宜蘭縣","五結鄉","成興村",66.9
"宜蘭縣","五結鄉","孝威村",60.9
"宜蘭縣","五結鄉","錦<U+8846>村",61.5
"宜蘭縣","冬山鄉","南興村",78.8
"宜蘭縣","冬山鄉","冬山村",72.9
"宜蘭縣","冬山鄉","武淵村",74
"宜蘭縣","冬山鄉","珍珠村",81.8
"宜蘭縣","冬山鄉","三奇村",64.8
"宜蘭縣","冬山鄉","補城村",69.6
"宜蘭縣","冬山鄉","大興村",70.1
"宜蘭縣","冬山鄉","東城村",67.3
"宜蘭縣","冬山鄉","香和村",71.5
"宜蘭縣","冬山鄉","安平村",57.4
"宜蘭縣","冬山鄉","太和村",71.6
"宜蘭縣","冬山鄉","永美村",75.2
"宜蘭縣","冬山鄉","八寶村",62.2
"宜蘭縣","冬山鄉","丸山村",66.4
"宜蘭縣","冬山鄉","中山村",65.5
"宜蘭縣","冬山鄉","順安村",65.2
"宜蘭縣","冬山鄉","清溝村",77.1
"宜蘭縣","冬山鄉","<U+7FA3>英村",72.1
"宜蘭縣","冬山鄉","鹿埔村",63.7
"宜蘭縣","冬山鄉","得安村",66.7
"宜蘭縣","冬山鄉","廣興村",65.9
"宜蘭縣","冬山鄉","廣安村",71.8
"宜蘭縣","冬山鄉","柯林村",76.1
"宜蘭縣","冬山鄉","大進村",67.1
"宜蘭縣","蘇澳鎮","港邊里",68.4
"宜蘭縣","蘇澳鎮","永春里",68.3
"宜蘭縣","蘇澳鎮","東澳里",63.1
"宜蘭縣","蘇澳鎮","聖湖里",69
"宜蘭縣","蘇澳鎮","新城里",67.8
"宜蘭縣","蘇澳鎮","隘丁里",67.3
"宜蘭縣","蘇澳鎮","永榮里",70
"宜蘭縣","蘇澳鎮","存仁里",63.1
"宜蘭縣","蘇澳鎮","頂寮里",65.1
"宜蘭縣","蘇澳鎮","永樂里",62.9
"宜蘭縣","蘇澳鎮","蘇東里",65.9
"宜蘭縣","蘇澳鎮","朝陽里",56.8
"宜蘭縣","蘇澳鎮","南強里",59.5
"宜蘭縣","蘇澳鎮","南寧里",67.1
"宜蘭縣","蘇澳鎮","南安里",59.5
"宜蘭縣","蘇澳鎮","南正里",60.9
"宜蘭縣","蘇澳鎮","蘇西里",72.3
"宜蘭縣","蘇澳鎮","蘇南里",65
"宜蘭縣","蘇澳鎮","蘇北里",71.5
"宜蘭縣","蘇澳鎮","長安里",70
"宜蘭縣","蘇澳鎮","永光里",90.5
"宜蘭縣","蘇澳鎮","岳明里",83.7
"宜蘭縣","蘇澳鎮","南興里",64.9
"宜蘭縣","蘇澳鎮","龍德里",62.7
"宜蘭縣","蘇澳鎮","南成里",55.7
"宜蘭縣","蘇澳鎮","南建里",61.2
"宜蘭縣","三星鄉","月眉村",66.1
"宜蘭縣","三星鄉","人和村",73.8
"宜蘭縣","三星鄉","義德村",69
"宜蘭縣","三星鄉","雙賢村",75.2
"宜蘭縣","三星鄉","集慶村",76.2
"宜蘭縣","三星鄉","萬德村",60.3
"宜蘭縣","三星鄉","萬富村",82.3
"宜蘭縣","三星鄉","貴林村",68.3
"宜蘭縣","三星鄉","大隱村",66.1
"宜蘭縣","三星鄉","行健村",69.6
"宜蘭縣","三星鄉","拱照村",65.6
"宜蘭縣","三星鄉","大洲村",82.7
"宜蘭縣","三星鄉","大義村",73.2
"宜蘭縣","三星鄉","尾塹村",67.9
"宜蘭縣","三星鄉","尚武村",61.8
"宜蘭縣","三星鄉","天山村",64.9
"宜蘭縣","三星鄉","天福村",65.5
"宜蘭縣","三星鄉","員山村",55.9
"宜蘭縣","大同鄉","寒溪村",61
"宜蘭縣","大同鄉","松羅村",59.3
"宜蘭縣","大同鄉","土場村",0
"宜蘭縣","大同鄉","太平村",73.4
"宜蘭縣","大同鄉","四季村",65.4
"宜蘭縣","大同鄉","樂水村",58.6
"宜蘭縣","大同鄉","南山村",58.4
"宜蘭縣","大同鄉","崙埤村",65.6
"宜蘭縣","大同鄉","英士村",58
"宜蘭縣","大同鄉","復興村",53.1
"宜蘭縣","大同鄉","茂安村",66.3
"宜蘭縣","南澳鄉","南澳村",66.5
"宜蘭縣","南澳鄉","碧候村",53.2
"宜蘭縣","南澳鄉","東岳村",72.6
"宜蘭縣","南澳鄉","武塔村",73.8
"宜蘭縣","南澳鄉","金岳村",58
"宜蘭縣","南澳鄉","金洋村",59
"宜蘭縣","南澳鄉","澳花村",58.1
"桃園縣","桃園市","文化里",115.6
"桃園縣","桃園市","武陵里",100.4
"桃園縣","桃園市","文昌里",85.4
"桃園縣","桃園市","長美里",75.8
"桃園縣","桃園市","永興里",93.7
"桃園縣","桃園市","南門里",87.6
"桃園縣","桃園市","東門里",96.5
"桃園縣","桃園市","西門里",94.2
"桃園縣","桃園市","北門里",81.4
"桃園縣","桃園市","雲林里",95.9
"桃園縣","桃園市","豐林里",85.2
"桃園縣","桃園市","會稽里",90.6
"桃園縣","桃園市","朝陽里",82.7
"桃園縣","桃園市","青溪里",97.4
"桃園縣","桃園市","汴洲里",78.5
"桃園縣","桃園市","東埔里",78.9
"桃園縣","桃園市","中埔里",80.4
"桃園縣","桃園市","西埔里",94.6
"桃園縣","桃園市","中山里",102.9
"桃園縣","桃園市","中正里",103.9
"桃園縣","桃園市","龍岡里",92
"桃園縣","桃園市","東山里",89.5
"桃園縣","桃園市","南華里",96.4
"桃園縣","桃園市","大林里",83.9
"桃園縣","桃園市","文明里",93.7
"桃園縣","桃園市","建國里",78.5
"桃園縣","桃園市","成功里",118.7
"桃園縣","桃園市","忠義里",100.1
"桃園縣","桃園市","永安里",80.6
"桃園縣","桃園市","玉山里",88.3
"桃園縣","桃園市","中興里",90.4
"桃園縣","桃園市","西湖里",101.7
"桃園縣","桃園市","福林里",92.5
"桃園縣","桃園市","慈文里",80.3
"桃園縣","桃園市","新埔里",115.1
"桃園縣","桃園市","萬壽里",80.2
"桃園縣","桃園市","中成里",94.1
"桃園縣","桃園市","長安里",87.5
"桃園縣","桃園市","光興里",102.8
"桃園縣","桃園市","龍山里",70.6
"桃園縣","桃園市","民生里",100.2
"桃園縣","桃園市","中和里",97.4
"桃園縣","桃園市","大豐里",85
"桃園縣","桃園市","福安里",93.4
"桃園縣","桃園市","三民里",122.9
"桃園縣","桃園市","大興里",96.7
"桃園縣","桃園市","春日里",77.6
"桃園縣","桃園市","信光里",92.1
"桃園縣","桃園市","中寧里",118
"桃園縣","桃園市","同安里",123.3
"桃園縣","桃園市","莊敬里",127.1
"桃園縣","桃園市","文中里",87.8
"桃園縣","桃園市","泰山里",96.1
"桃園縣","桃園市","中路里",87.5
"桃園縣","桃園市","中德里",87.6
"桃園縣","桃園市","龍祥里",91
"桃園縣","桃園市","大有里",95.9
"桃園縣","桃園市","寶山里",89.5
"桃園縣","桃園市","龍鳳里",93
"桃園縣","桃園市","龍安里",99.2
"桃園縣","桃園市","自強里",120
"桃園縣","桃園市","中信里",94
"桃園縣","桃園市","長德里",87.4
"桃園縣","桃園市","中平里",85.5
"桃園縣","桃園市","中原里",99.6
"桃園縣","桃園市","中泰里",117.9
"桃園縣","桃園市","南埔里",101.1
"桃園縣","桃園市","寶慶里",126.8
"桃園縣","桃園市","北埔里",102.4
"桃園縣","桃園市","永和里",111.4
"桃園縣","桃園市","三元里",100
"桃園縣","桃園市","中聖里",112.6
"桃園縣","桃園市","龍壽里",87.1
"桃園縣","桃園市","瑞慶里",96.3
"桃園縣","桃園市","寶安里",104.7
"桃園縣","桃園市","同德里",136
"桃園縣","桃園市","明德里",232.5
"桃園縣","大溪鎮","興和里",79.3
"桃園縣","大溪鎮","福仁里",75.1
"桃園縣","大溪鎮","一心里",95.1
"桃園縣","大溪鎮","月眉里",69.9
"桃園縣","大溪鎮","康安里",68.3
"桃園縣","大溪鎮","義和里",70.6
"桃園縣","大溪鎮","福安里",74.9
"桃園縣","大溪鎮","美華里",94.2
"桃園縣","大溪鎮","復興里",71.5
"桃園縣","大溪鎮","新峰里",66.1
"桃園縣","大溪鎮","永福里",169.5
"桃園縣","大溪鎮","瑞興里",71.6
"桃園縣","大溪鎮","中新里",70
"桃園縣","大溪鎮","仁善里",81.8
"桃園縣","大溪鎮","南興里",64.7
"桃園縣","大溪鎮","員林里",78.4
"桃園縣","大溪鎮","瑞源里",90.7
"桃園縣","大溪鎮","僑愛里",82
"桃園縣","大溪鎮","一德里",70
"桃園縣","大溪鎮","仁愛里",75.5
"桃園縣","大溪鎮","仁義里",61
"桃園縣","大溪鎮","仁武里",76.4
"桃園縣","大溪鎮","光明里",73.4
"桃園縣","大溪鎮","三元里",87.2
"桃園縣","大溪鎮","田心里",73.4
"桃園縣","大溪鎮","仁文里",63.5
"桃園縣","大溪鎮","仁和里",79.8
"桃園縣","中壢市","後寮里",81.9
"桃園縣","中壢市","石頭里",104.8
"桃園縣","中壢市","新興里",87.6
"桃園縣","中壢市","仁美里",88.9
"桃園縣","中壢市","普仁里",83.6
"桃園縣","中壢市","普義里",93.7
"桃園縣","中壢市","內壢里",81.8
"桃園縣","中壢市","內定里",80.1
"桃園縣","中壢市","水尾里",103.8
"桃園縣","中壢市","青埔里",89.7
"桃園縣","中壢市","新街里",99.1
"桃園縣","中壢市","興南里",95.6
"桃園縣","中壢市","興國里",91.2
"桃園縣","中壢市","中壢里",86.1
"桃園縣","中壢市","中榮里",92.4
"桃園縣","中壢市","中建里",107
"桃園縣","中壢市","舊明里",80.7
"桃園縣","中壢市","新明里",79.4
"桃園縣","中壢市","三民里",83.7
"桃園縣","中壢市","五權里",104
"桃園縣","中壢市","芝芭里",90.4
"桃園縣","中壢市","內厝里",97.1
"桃園縣","中壢市","月眉里",81.1
"桃園縣","中壢市","山東里",76.9
"桃園縣","中壢市","過嶺里",100.7
"桃園縣","中壢市","興仁里",82.8
"桃園縣","中壢市","中原里",85.3
"桃園縣","中壢市","自立里",80.2
"桃園縣","中壢市","洽溪里",95.8
"桃園縣","中壢市","中堅里",89.4
"桃園縣","中壢市","永興里",71.5
"桃園縣","中壢市","光明里",105.3
"桃園縣","中壢市","中央里",98.3
"桃園縣","中壢市","龍岡里",77.3
"桃園縣","中壢市","中正里",89.9
"桃園縣","中壢市","篤行里",93.9
"桃園縣","中壢市","信義里",99.6
"桃園縣","中壢市","忠義里",87.2
"桃園縣","中壢市","忠福里",86.2
"桃園縣","中壢市","東興里",90.9
"桃園縣","中壢市","復興里",85.1
"桃園縣","中壢市","自強里",97.4
"桃園縣","中壢市","龍平里",74
"桃園縣","中壢市","成功里",83.2
"桃園縣","中壢市","龍興里",81.7
"桃園縣","中壢市","仁愛里",89.3
"桃園縣","中壢市","仁德里",69.1
"桃園縣","中壢市","仁祥里",66.9
"桃園縣","中壢市","龍東里",74.8
"桃園縣","中壢市","龍昌里",75.2
"桃園縣","中壢市","文化里",87.5
"桃園縣","中壢市","振興里",77.5
"桃園縣","中壢市","普慶里",89
"桃園縣","中壢市","興和里",79.9
"桃園縣","中壢市","永光里",97.1
"桃園縣","中壢市","復華里",82.8
"桃園縣","中壢市","忠孝里",96.9
"桃園縣","中壢市","福德里",86.9
"桃園縣","中壢市","和平里",74.6
"桃園縣","中壢市","普忠里",104
"桃園縣","中壢市","普強里",95.4
"桃園縣","中壢市","明德里",92.6
"桃園縣","中壢市","至善里",86.7
"桃園縣","中壢市","五福里",77.1
"桃園縣","中壢市","龍德里",95.8
"桃園縣","中壢市","正義里",89.2
"桃園縣","中壢市","龍安里",77.1
"桃園縣","中壢市","中山里",90.4
"桃園縣","中壢市","德義里",83.6
"桃園縣","中壢市","仁義里",87
"桃園縣","中壢市","華勛里",67.4
"桃園縣","中壢市","仁福里",81.3
"桃園縣","中壢市","幸福里",82.8
"桃園縣","中壢市","永福里",86.6
"桃園縣","中壢市","仁和里",74.6
"桃園縣","中壢市","華愛里",86.2
"桃園縣","中壢市","莊敬里",84.3
"桃園縣","中壢市","自治里",88.7
"桃園縣","中壢市","健行里",92.8
"桃園縣","中壢市","興平里",80.1
"桃園縣","中壢市","中興里",87
"桃園縣","中壢市","龍慈里",87.5
"桃園縣","中壢市","自信里",96.5
"桃園縣","中壢市","林森里",95.4
"桃園縣","中壢市","金華里",149.8
"桃園縣","楊梅市","楊梅里",87
"桃園縣","楊梅市","楊江里",84
"桃園縣","楊梅市","紅梅里",74.7
"桃園縣","楊梅市","水美里",75.1
