0369,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=桃園市楊梅區中山路140號&c8=500&s1=1&s2=10310_10403"""
0060,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新竹市東區民族路34號&c8=500&s1=1&s2=10310_10403"""
0495,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新竹市光華街64之2號&c8=500&s1=1&s2=10310_10403"""
1344,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新竹市光復路1段569號&c8=500&s1=1&s2=10310_10403"""
0750,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新竹縣竹北市光明一路145號&c8=500&s1=1&s2=10310_10403"""
1126,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新竹縣新豐鄉新興路185之1號&c8=500&s1=1&s2=10310_10403"""
1377,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新竹縣竹北市自強南路31號&c8=500&s1=1&s2=10310_10403"""
0440,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=苗栗縣竹南鎮民族街87號&c8=500&s1=1&s2=10310_10403"""
1285,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=苗栗縣頭份鎮中正路116號&c8=500&s1=1&s2=10310_10403"""
1296,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=苗栗縣後龍鎮中山路2號&c8=500&s1=1&s2=10310_10403"""
0141,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台中市北屯區文心路三段1023號&c8=500&s1=1&s2=10310_10403"""
0288,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台中市南屯區大墩路768號&c8=500&s1=1&s2=10310_10403"""
0680,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台中市南屯區五權西路二段667號&c8=500&s1=1&s2=10310_10403"""
1366,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台中市西屯區市政路386號&c8=500&s1=1&s2=10310_10403"""
1159,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台中市西屯區永福路138號&c8=500&s1=1&s2=10310_10403"""
1252,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台中市西屯區工業區一路60之1號&c8=500&s1=1&s2=10310_10403"""
1388,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台中市北屯區文心路四段809號&c8=500&s1=1&s2=10310_10403"""
1355,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=臺中市太平區中興路115之1號&c8=500&s1=1&s2=10310_10403"""
1399,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台中市南區復興路一段201號&c8=500&s1=1&s2=10310_10403"""
1300,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台中市西區五權路2之106號&c8=500&s1=1&s2=10310_10403"""
0381,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台中市豐原區中正路543號&c8=500&s1=1&s2=10310_10403"""
0222,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台中市大里區國光路二段407號&c8=500&s1=1&s2=10310_10403"""
0358,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台中市大雅區民興街35號&c8=500&s1=1&s2=10310_10403"""
