"brh","cu.grp","m.clerk.num","m.serv","m.wait","m.tkt.num","m.wait.num","sd.clerk.num","sd.serv","sd.wait","sd.tkt.num","sd.wait.num"
"0495","GRP2",2.97540983606557,1640.19417697445,164.27185671328,44,1.08577671591775,0.609336649940165,565.37995207182,107.025921203749,70.5133478953096,0.125023884624411
"0509","GRP2",4.63114754098361,778.192282726861,436.020117312466,47.3688524590164,1.77423402822762,0.972351836401944,195.509922942154,237.407270735664,83.7622768423397,0.52162133971008
"0510","GRP2",2.97520661157025,1298.27747148398,196.666746012252,42.8760330578512,1.13176345004857,0.651444675539878,622.016330250817,160.427652026644,81.8201860023892,0.187350472243966
"0521","GRP2",3.25409836065574,1005.18599747448,265.516892042338,70.0409836065574,1.22201285962173,0.777381442794074,256.157416037468,177.876666252101,96.1731734851153,0.270912316350049
"0532","GRP2",3.54918032786885,1186.49332758359,257.122562354157,50.0245901639344,1.32027043235224,0.803941314173244,230.52655624313,122.748173163753,78.76992998388,0.227557526991986
"0543","GRP2",3.5327868852459,1227.45707862785,336.655678874124,46.0327868852459,1.3320600231238,0.835022899963196,341.198965956194,207.745153815315,86.6838975224911,0.281279841032152
"0554","GRP2",4.0983606557377,1340.80198986849,188.465207522535,44.1311475409836,1.22213666636511,0.885230847845027,314.271222023121,85.7060032051803,76.9951110200272,0.17958945334246
"0565","GRP2",3.10655737704918,1243.79215206436,354.739685650522,62.2704918032787,1.22924997461822,0.88893451914373,427.531195335079,215.530308364524,95.6601281297789,0.226952887288978
"0576","GRP2",2.20512820512821,1531.69733075566,480.245411070411,61.2222222222222,1.103256003256,0.895760720228627,910.205075719488,364.754698498907,87.5396571325318,0.204690540781066
"0587","GRP2",2.57377049180328,2471.97704909336,368.272070825349,48.9672131147541,1.11925594629307,0.802043184127086,1113.76061547701,333.599592024395,88.2433650657062,0.186677138451212
"0598","GRP2",3.63934426229508,1249.2916806565,259.720609083269,45.655737704918,1.29235750767214,0.971201639365199,394.39233508314,141.866711029927,81.9888896415722,0.253514395598647
"0602","GRP2",3.11475409836066,675.273401566454,372.848786087936,54.4344262295082,1.34389715001112,0.854707154058009,286.094284615577,219.7015447472,86.2421142836512,0.365679994645989
"0613","GRP2",3.21311475409836,906.639538925307,190.095180299142,58.5245901639344,1.23445628331021,0.911174958448971,365.205259409873,116.277447123646,91.4695643835059,0.223300397504089
"0635","GRP2",3.46280991735537,990.872713785279,601.549669831592,50.7272727272727,1.82022811101411,0.796255008503867,257.208579533934,285.115448541592,84.6034869257763,0.500113144401597
"0646","GRP2",3.67213114754098,1017.26779444121,408.996109577309,60.6475409836066,1.62160447636608,0.74348545869188,234.213544111689,149.956558710569,97.0972863185794,0.330896716554621
"0657","GRP2",3.09016393442623,959.125056253602,248.76475439807,49.4754098360656,1.4076776238434,0.909128166151603,419.165370567719,146.585873086735,79.7996678792105,0.38806953933387
"0668","GRP2",2.61666666666667,757.103725981603,348.579825981637,48.025,1.31002943822288,0.700340053457026,252.642506993894,203.421669512106,77.0791868821939,0.284156960014009
"0680","GRP2",2.70833333333333,1152.65933821726,149.69826681708,49.7,1.19531257846451,1.24614250728373,692.985062186836,186.195526520397,88.1676782942498,0.267405007799072
"0691","GRP2",3.00819672131148,1099.25452433686,218.658567739429,59.5901639344262,1.17080527289015,0.609781177921916,320.390755005513,108.223529265011,91.438526890873,0.141376026754189
"0705","GRP2",3.63934426229508,1009.39286189782,595.239836055566,54.1639344262295,1.6801059943092,0.617453766067768,288.745547763938,244.540389483694,82.2321206325801,0.408367447747335
"0716","GRP2",2.27049180327869,491.508259668861,242.065553648165,41.6885245901639,1.21722717902392,0.8910657120763,227.317406658695,131.466156597143,69.4719257129669,0.233699235167995
"0727","GRP2",3.8099173553719,986.291920502235,376.829824438709,50.1570247933884,1.42008132858248,0.75624124883947,212.82627131834,217.266221870366,85.9192458323961,0.355645543119991
"0738","GRP2",3.19166666666667,365.467619531419,469.00415662493,59.7083333333333,1.42105856619015,0.946429232069956,258.314189836003,343.863633990663,93.9624809651791,0.503500254768672
"0749","GRP2",4.28099173553719,1475.41189367702,463.092302989977,51.7438016528926,1.40423633261019,1.01014141333337,334.914558889195,306.411011840434,82.3182370362748,0.392663794263738
"0750","GRP2",3.56198347107438,932.2411382525,235.717382239011,53.7190082644628,1.27820220403238,0.644108712142486,220.688198819138,140.685211001149,80.669616661675,0.231957880852745
"0761","GRP2",1.52577319587629,1002.06092292587,359.424414989363,44.4536082474227,1.51660939289805,0.678429305841113,525.455544508742,488.380896099713,81.7765018993023,0.829661081132307
"0772","GRP2",2.33057851239669,1415.46395736684,110.98015998208,48.7520661157025,1.08352026491307,0.767989038030124,1122.78308109848,97.2492660471297,82.5643467234027,0.123840980528172
"0783","GRP2",3.83606557377049,1139.86713387054,313.635515555065,57.5901639344262,1.33019887004159,0.696634836078485,374.987244978671,130.332682166825,85.3367422150256,0.235769480568296
"0794","GRP2",3.40983606557377,964.576184813795,338.108357092983,50.5245901639344,1.38322632917155,0.599643121973267,244.244469488611,228.177858100644,85.0664507500993,0.327896446240093
"0820","GRP2",2.47540983606557,886.91938709864,563.351929336603,52.1229508196721,1.43851427847864,0.632626882763461,312.438356957261,301.939450966669,83.3045371824827,0.375478333815591
"0831","GRP2",3.07377049180328,230.394835869507,217.06122012263,46.8688524590164,1.32761524297806,0.577369824144641,69.7787763818218,124.767258605933,82.8286043556132,0.177524342501955
"0842","GRP2",2.90909090909091,1142.7831552724,211.484023893879,50.8512396694215,1.20669771108097,0.516397779494322,412.696583446489,108.002801538805,86.3720306925246,0.175173310697097
"0853","GRP2",2.6198347107438,1575.79295419897,345.69906395389,54.1404958677686,1.26787607710515,0.868487174604087,634.71146977902,255.728326704605,83.0723886925457,0.338643443691638
